관측소명:영종대교
위도:37.545556
경도:126.584444
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2023/04/11 21:04:00	710	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/11 21:05:00	708	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/11 21:06:00	706	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/11 21:07:00	705	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/11 21:08:00	703	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:09:00	702	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:10:00	700	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/11 21:11:00	699	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:12:00	697	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:13:00	695	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:14:00	693	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:15:00	692	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:16:00	690	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:17:00	688	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:18:00	687	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:19:00	685	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:20:00	683	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:21:00	681	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/11 21:22:00	680	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/11 21:23:00	678	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/11 21:24:00	676	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/11 21:25:00	674	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/11 21:26:00	672	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/11 21:27:00	671	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/11 21:28:00	669	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/11 21:29:00	667	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/11 21:30:00	665	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/11 21:31:00	663	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:32:00	661	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:33:00	659	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:34:00	657	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:35:00	655	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:36:00	653	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:37:00	652	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/11 21:38:00	650	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/11 21:39:00	647	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/11 21:40:00	645	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/11 21:41:00	643	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/11 21:42:00	641	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/11 21:43:00	639	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:44:00	637	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:45:00	635	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:46:00	633	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:47:00	631	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:48:00	629	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:49:00	627	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/11 21:50:00	624	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/11 21:51:00	622	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/11 21:52:00	620	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/11 21:53:00	617	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 21:54:00	615	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 21:55:00	612	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 21:56:00	610	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 21:57:00	607	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 21:58:00	605	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 21:59:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/04/11 22:00:00	601	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:01:00	598	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:02:00	596	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:03:00	593	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:04:00	591	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:05:00	589	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:06:00	586	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:07:00	584	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:08:00	582	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:09:00	579	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:10:00	577	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:11:00	575	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:12:00	572	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:13:00	569	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 22:14:00	567	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:15:00	564	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:16:00	562	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 22:17:00	560	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:18:00	557	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 22:19:00	554	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:20:00	552	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/11 22:21:00	549	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 22:22:00	547	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 22:23:00	544	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/11 22:24:00	542	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/11 22:25:00	539	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/11 22:26:00	536	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/11 22:27:00	534	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/11 22:28:00	531	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/11 22:29:00	529	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/11 22:30:00	526	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/11 22:31:00	524	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/11 22:32:00	521	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/11 22:33:00	519	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/11 22:34:00	516	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/11 22:35:00	513	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/11 22:36:00	510	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:37:00	508	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:38:00	505	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:39:00	502	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:40:00	500	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:41:00	497	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:42:00	495	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:43:00	491	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/11 22:44:00	489	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/11 22:45:00	486	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/11 22:46:00	484	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/11 22:47:00	481	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/11 22:48:00	479	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/11 22:49:00	476	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/11 22:50:00	474	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/11 22:51:00	471	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/11 22:52:00	468	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/11 22:53:00	465	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/11 22:54:00	463	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/11 22:55:00	461	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/11 22:56:00	458	-	-	-	-	-	-	-	-	-	-	1014.0	-	
2023/04/11 22:57:00	456	-	-	-	-	-	-	-	-	-	-	1014.0	-	
2023/04/11 22:58:00	453	-	-	-	-	-	-	-	-	-	-	1014.0	-	
2023/04/11 22:59:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/04/11 23:00:00	448	-	-	-	-	-	-	-	-	-	-	1014.0	-	
2023/04/11 23:01:00	446	-	-	-	-	-	-	-	-	-	-	1014.1	-	
2023/04/11 23:02:00	443	-	-	-	-	-	-	-	-	-	-	1014.1	-	
2023/04/11 23:03:00	440	-	-	-	-	-	-	-	-	-	-	1014.1	-	
2023/04/11 23:04:00	438	-	-	-	-	-	-	-	-	-	-	1014.2	-	
2023/04/11 23:05:00	436	-	-	-	-	-	-	-	-	-	-	1014.2	-	
2023/04/11 23:06:00	433	-	-	-	-	-	-	-	-	-	-	1014.3	-	
2023/04/11 23:07:00	430	-	-	-	-	-	-	-	-	-	-	1014.3	-	
2023/04/11 23:08:00	428	-	-	-	-	-	-	-	-	-	-	1014.3	-	
2023/04/11 23:09:00	426	-	-	-	-	-	-	-	-	-	-	1014.3	-	
2023/04/11 23:10:00	424	-	-	-	-	-	-	-	-	-	-	1014.3	-	
2023/04/11 23:11:00	421	-	-	-	-	-	-	-	-	-	-	1014.4	-	
2023/04/11 23:12:00	418	-	-	-	-	-	-	-	-	-	-	1014.4	-	
2023/04/11 23:13:00	416	-	-	-	-	-	-	-	-	-	-	1014.4	-	
2023/04/11 23:14:00	413	-	-	-	-	-	-	-	-	-	-	1014.4	-	
2023/04/11 23:15:00	411	-	-	-	-	-	-	-	-	-	-	1014.4	-	
2023/04/11 23:16:00	408	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:17:00	406	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:18:00	404	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:19:00	401	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:20:00	398	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:21:00	396	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:22:00	393	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:23:00	391	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:24:00	388	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:25:00	386	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:26:00	384	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:27:00	381	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:28:00	379	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:29:00	376	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:30:00	374	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:31:00	371	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:32:00	369	-	-	-	-	-	-	-	-	-	-	1014.5	-	
2023/04/11 23:33:00	367	-	-	-	-	-	-	-	-	-	-	1014.6	-	
2023/04/11 23:34:00	364	-	-	-	-	-	-	-	-	-	-	1014.7	-	
2023/04/11 23:35:00	361	-	-	-	-	-	-	-	-	-	-	1014.7	-	
2023/04/11 23:36:00	359	-	-	-	-	-	-	-	-	-	-	1014.7	-	
2023/04/11 23:37:00	356	-	-	-	-	-	-	-	-	-	-	1014.7	-	
2023/04/11 23:38:00	354	-	-	-	-	-	-	-	-	-	-	1014.7	-	
2023/04/11 23:39:00	351	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/11 23:40:00	349	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/11 23:41:00	346	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/11 23:42:00	344	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/11 23:43:00	341	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/11 23:44:00	338	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/11 23:45:00	336	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/11 23:46:00	333	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/11 23:47:00	331	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:48:00	328	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:49:00	325	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:50:00	323	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:51:00	320	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/11 23:52:00	317	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/11 23:53:00	315	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/11 23:54:00	313	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/11 23:55:00	310	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/11 23:56:00	307	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:57:00	304	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:58:00	302	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/11 23:59:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/04/12 00:00:00	297	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:01:00	295	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:02:00	292	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/12 00:03:00	289	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/12 00:04:00	287	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/12 00:05:00	284	-	-	-	-	-	-	-	-	-	-	1014.8	-	
2023/04/12 00:06:00	282	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/12 00:07:00	279	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/12 00:08:00	277	-	-	-	-	-	-	-	-	-	-	1014.9	-	
2023/04/12 00:09:00	275	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:10:00	273	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:11:00	270	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:12:00	268	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:13:00	266	-	-	-	-	-	-	-	-	-	-	1015.0	-	
2023/04/12 00:14:00	264	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/12 00:15:00	261	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/12 00:16:00	259	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/12 00:17:00	257	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/12 00:18:00	254	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/12 00:19:00	252	-	-	-	-	-	-	-	-	-	-	1015.1	-	
2023/04/12 00:20:00	250	-	-	-	-	-	-	-	-	-	-	1015.2	-	
2023/04/12 00:21:00	248	-	-	-	-	-	-	-	-	-	-	1015.2	-	
2023/04/12 00:22:00	246	-	-	-	-	-	-	-	-	-	-	1015.2	-	
2023/04/12 00:23:00	244	-	-	-	-	-	-	-	-	-	-	1015.2	-	
2023/04/12 00:24:00	242	-	-	-	-	-	-	-	-	-	-	1015.2	-	
2023/04/12 00:25:00	240	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:26:00	238	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:27:00	236	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:28:00	234	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:29:00	231	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:30:00	230	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:31:00	228	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:32:00	226	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:33:00	224	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:34:00	222	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:35:00	220	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:36:00	218	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:37:00	216	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:38:00	215	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:39:00	213	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:40:00	210	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:41:00	209	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:42:00	207	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:43:00	205	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:44:00	203	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:45:00	201	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:46:00	199	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:47:00	197	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:48:00	195	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:49:00	194	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:50:00	192	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:51:00	190	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 00:52:00	188	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:53:00	186	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:54:00	184	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:55:00	182	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:56:00	180	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:57:00	179	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:58:00	177	-	-	-	-	-	-	-	-	-	-	1015.3	-	
2023/04/12 00:59:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/04/12 01:00:00	173	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 01:01:00	171	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 01:02:00	169	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 01:03:00	167	-	-	-	-	-	-	-	-	-	-	1015.4	-	
2023/04/12 01:04:00	166	-	-	-	-	-	-	-	-	-	-	1015.5	-	
2023/04/12 01:05:00	164	-	-	-	-	-	-	-	-	-	-	1015.5	-	
2023/04/12 01:06:00	162	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:07:00	160	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:08:00	159	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:09:00	157	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:10:00	155	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:11:00	153	-	-	-	-	-	-	-	-	-	-	1015.5	-	
2023/04/12 01:12:00	152	-	-	-	-	-	-	-	-	-	-	1015.5	-	
2023/04/12 01:13:00	150	-	-	-	-	-	-	-	-	-	-	1015.5	-	
2023/04/12 01:14:00	148	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:15:00	147	-	-	-	-	-	-	-	-	-	-	1015.6	-	
2023/04/12 01:16:00	145	-	-	-	-	-	-	-	-	-	-	1015.7	-	
2023/04/12 01:17:00	144	-	-	-	-	-	-	-	-	-	-	1015.7	-	
2023/04/12 01:18:00	142	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:19:00	140	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:20:00	139	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:21:00	137	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:22:00	136	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:23:00	134	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:24:00	132	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:25:00	131	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:26:00	129	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:27:00	128	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:28:00	127	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:29:00	125	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:30:00	123	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:31:00	122	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:32:00	121	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:33:00	119	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:34:00	118	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:35:00	116	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:36:00	115	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:37:00	114	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:38:00	112	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:39:00	111	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:40:00	110	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:41:00	109	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:42:00	107	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:43:00	106	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:44:00	105	-	-	-	-	-	-	-	-	-	-	1016.0	-	
2023/04/12 01:45:00	104	-	-	-	-	-	-	-	-	-	-	1016.0	-	
2023/04/12 01:46:00	103	-	-	-	-	-	-	-	-	-	-	1016.0	-	
2023/04/12 01:47:00	102	-	-	-	-	-	-	-	-	-	-	1016.0	-	
2023/04/12 01:48:00	101	-	-	-	-	-	-	-	-	-	-	1016.0	-	
2023/04/12 01:49:00	100	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:50:00	99	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:51:00	98	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:52:00	97	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:53:00	96	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:54:00	96	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:55:00	95	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 01:56:00	95	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:57:00	94	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:58:00	94	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 01:59:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/04/12 02:00:00	92	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:01:00	92	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:02:00	91	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:03:00	91	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:04:00	90	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:05:00	90	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:06:00	90	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:07:00	89	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:08:00	89	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:09:00	89	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:10:00	88	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:11:00	88	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:12:00	88	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 02:13:00	88	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 02:14:00	88	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 02:15:00	87	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 02:16:00	87	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 02:17:00	87	-	-	-	-	-	-	-	-	-	-	1015.9	-	
2023/04/12 02:18:00	87	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:19:00	86	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:20:00	86	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:21:00	86	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:22:00	86	-	-	-	-	-	-	-	-	-	-	1015.8	-	
2023/04/12 02:23:00	86	-	-	-	-	-	-	-	-	-	-	1015.7	-	
2023/04/12 02:24:00	86	-	-	-	-	-	-	-	-	-	-	1015.7	-	
2023/04/12 02:25:00	86	-	-	-	-	-	-	-	-	-	-	1015.7	-	
